time(s),avg_energy(J/m^3),avg_photon(m^-3),avg_axion(m^-3),avg_neutrino(m^-3),avg_qgp_fraction,neutrino_mass_eV
0.00000000000000000002684,319999999999999900000000000000000000,99999998159085010000000000000000000000,100000077712673650000000000000000,99999920422223610000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000026962000000000002,319999999999999900000000000000000000,100000000002708200000000000000000000000,100000078064316250000000000000000,99999920062141780000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000027084000000000002,319999999999999900000000000000000000,99999998159109020000000000000000000000,100000078415955760000000000000000,99999919702062720000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000027206,319999999999999900000000000000000000,100000000002732170000000000000000000000,100000078767598370000000000000000,99999919341980900000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000027328,319999999999999900000000000000000000,99999998159134700000000000000000000000,100000079119237880000000000000000,99999918981901830000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000002745,319999999999999900000000000000000000,100000000002757820000000000000000000000,100000079470880490000000000000000,99999918621820000000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000027572,319999999999999900000000000000000000,99999998159157220000000000000000000000,100000079822520000000000000000000,99999918261740940000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000027694,319999999999999900000000000000000000,100000000002783510000000000000000000000,100000080174162600000000000000000,99999917901659120000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000027816000000000003,319999999999999900000000000000000000,99999998159182900000000000000000000000,100000080525802120000000000000000,99999917541580060000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000027938000000000003,319999999999999900000000000000000000,100000000002807480000000000000000000000,100000080877444720000000000000000,99999917181498230000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000028060000000000003,319999999999999900000000000000000000,99999998159206870000000000000000000000,100000081229084230000000000000000,99999916821419170000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000028182000000000004,319999999999999900000000000000000000,100000000002833210000000000000000000000,100000081580726840000000000000000,99999916461337340000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000028304000000000004,319999999999999900000000000000000000,99999998159232570000000000000000000000,100000081932366350000000000000000,99999916101258280000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000028426000000000004,319999999999999900000000000000000000,100000000002854670000000000000000000000,100000082284008960000000000000000,99999915741176450000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000028548000000000004,319999999999999900000000000000000000,99999998159254050000000000000000000000,100000082635648470000000000000000,99999915381097390000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000028670000000000004,319999999999999900000000000000000000,100000000002880360000000000000000000000,100000082987291080000000000000000,99999915021015560000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000028792000000000005,319999999999999900000000000000000000,99999998159279720000000000000000000000,100000083338930590000000000000000,99999914660936500000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000028914000000000005,319999999999999900000000000000000000,100000000002904560000000000000000000000,100000083690573200000000000000000,99999914300854670000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000029036000000000005,319999999999999900000000000000000000,99999998159303940000000000000000000000,100000084042212700000000000000000,99999913940775610000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000029158000000000005,319999999999999900000000000000000000,100000000002930250000000000000000000000,100000084393855310000000000000000,99999913580693780000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000002928,319999999999999900000000000000000000,99999998159329600000000000000000000000,100000084745494820000000000000000,99999913220614720000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000029402,319999999999999900000000000000000000,100000000002951700000000000000000000000,100000085097137430000000000000000,99999912860532900000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000029524,319999999999999900000000000000000000,99999998159351140000000000000000000000,100000085448776940000000000000000,99999912500453840000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000029646,319999999999999900000000000000000000,100000000002977430000000000000000000000,100000085800419550000000000000000,99999912140372000000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000029768,319999999999999900000000000000000000,99999998159376800000000000000000000000,100000086152059060000000000000000,99999911780292950000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000002989,319999999999999900000000000000000000,100000000003001380000000000000000000000,100000086503701670000000000000000,99999911420211120000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000030012,319999999999999900000000000000000000,99999998159400770000000000000000000000,100000086855341180000000000000000,99999911060132060000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000030134,319999999999999900000000000000000000,100000000003028110000000000000000000000,100000087206983780000000000000000,99999910700050230000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000030256,319999999999999900000000000000000000,99999998159426460000000000000000000000,100000087558623300000000000000000,99999910339971170000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000030378,319999999999999900000000000000000000,100000000003049570000000000000000000000,100000087910265900000000000000000,99999909979889340000000000000000000,0.9999998874648379,0.785877208489073
0.0000000000000000000305,319999999999999900000000000000000000,99999998159452130000000000000000000000,100000088261905410000000000000000,99999909619810280000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000030622,319999999999999900000000000000000000,100000000003075260000000000000000000000,100000088613548020000000000000000,99999909259728450000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000030744,319999999999999900000000000000000000,99999998159476080000000000000000000000,100000088965187530000000000000000,99999908899649400000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000030866,319999999999999900000000000000000000,100000000003099270000000000000000000000,100000089316830140000000000000000,99999908539567560000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000030988,319999999999999900000000000000000000,99999998159501800000000000000000000000,100000089668469650000000000000000,99999908179488500000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000003111,319999999999999900000000000000000000,100000000003124940000000000000000000000,100000090020112260000000000000000,99999907819406680000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000031232,319999999999999900000000000000000000,99999998159523280000000000000000000000,100000090371751770000000000000000,99999907459327610000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000031354,319999999999999900000000000000000000,100000000003146420000000000000000000000,100000090723394370000000000000000,99999907099245790000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000031476,319999999999999900000000000000000000,99999998159549200000000000000000000000,100000091075033880000000000000000,99999906739166730000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000031598000000000003,319999999999999900000000000000000000,100000000003172330000000000000000000000,100000091426676500000000000000000,99999906379084900000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000031720000000000003,319999999999999900000000000000000000,99999998159573150000000000000000000000,100000091778316000000000000000000,99999906019005840000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000031842000000000004,319999999999999900000000000000000000,100000000003196300000000000000000000000,100000092129958610000000000000000,99999905658924010000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000031964000000000004,319999999999999900000000000000000000,99999998159598840000000000000000000000,100000092481598120000000000000000,99999905298844950000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000032086000000000004,319999999999999900000000000000000000,100000000003222030000000000000000000000,100000092833240730000000000000000,99999904938763120000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000032208000000000004,319999999999999900000000000000000000,99999998159620370000000000000000000000,100000093184880240000000000000000,99999904578684060000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000032330000000000004,319999999999999900000000000000000000,100000000003243500000000000000000000000,100000093536522850000000000000000,99999904218602230000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000032452000000000005,319999999999999900000000000000000000,99999998159646050000000000000000000000,100000093888162350000000000000000,99999903858523170000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000032574000000000005,319999999999999900000000000000000000,100000000003269160000000000000000000000,100000094239804960000000000000000,99999903498441340000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000032696000000000005,319999999999999900000000000000000000,99999998159669980000000000000000000000,100000094591444470000000000000000,99999903138362280000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000032818000000000005,319999999999999900000000000000000000,100000000003297320000000000000000000000,100000094943087080000000000000000,99999902778280460000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000032940000000000005,319999999999999900000000000000000000,99999998159696700000000000000000000000,100000095294726590000000000000000,99999902418201400000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000033062000000000006,319999999999999900000000000000000000,100000000003318820000000000000000000000,100000095646369200000000000000000,99999902058119570000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000033184000000000006,319999999999999900000000000000000000,99999998159718180000000000000000000000,100000095998008700000000000000000,99999901698040500000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000033306,319999999999999900000000000000000000,100000000003344500000000000000000000000,100000096349651320000000000000000,99999901337958680000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000033428,319999999999999900000000000000000000,99999998159743930000000000000000000000,100000096701290830000000000000000,99999900977879620000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000003355,319999999999999900000000000000000000,100000000003368500000000000000000000000,100000097052933430000000000000000,99999900617797790000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000033672,319999999999999900000000000000000000,99999998159767860000000000000000000000,100000097404572940000000000000000,99999900257718730000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000033794,319999999999999900000000000000000000,100000000003394170000000000000000000000,100000097756215550000000000000000,99999899897636900000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000033916,319999999999999900000000000000000000,99999998159793530000000000000000000000,100000098107855060000000000000000,99999899537557840000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000034038,319999999999999900000000000000000000,100000000003415910000000000000000000000,100000098459497670000000000000000,99999899177476010000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000003416,319999999999999900000000000000000000,99999998159815260000000000000000000000,100000098811137180000000000000000,99999898817396950000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000034282,319999999999999900000000000000000000,100000000003441560000000000000000000000,100000099162779790000000000000000,99999898457315120000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000034404,319999999999999900000000000000000000,99999998159840950000000000000000000000,100000099514419300000000000000000,99999898097236060000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000034526,319999999999999900000000000000000000,100000000003465520000000000000000000000,100000099866061900000000000000000,99999897737154230000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000034648,319999999999999900000000000000000000,99999998159864900000000000000000000000,100000100217701420000000000000000,99999897377075170000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000003477,319999999999999900000000000000000000,100000000003491240000000000000000000000,100000100569344020000000000000000,99999897016993350000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000034892,319999999999999900000000000000000000,99999998159890630000000000000000000000,100000100920983530000000000000000,99999896656914290000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000035014,319999999999999900000000000000000000,100000000003512740000000000000000000000,100000101272626140000000000000000,99999896296832460000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000035136,319999999999999900000000000000000000,99999998159912120000000000000000000000,100000101624265650000000000000000,99999895936753400000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000035258000000000003,319999999999999900000000000000000000,100000000003538400000000000000000000000,100000101975908260000000000000000,99999895576671570000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000035380000000000003,319999999999999900000000000000000000,99999998159940290000000000000000000000,100000102327547770000000000000000,99999895216592500000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000035502000000000004,319999999999999900000000000000000000,100000000003563400000000000000000000000,100000102679190380000000000000000,99999894856510680000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000035624000000000004,319999999999999900000000000000000000,99999998159965920000000000000000000000,100000103030829890000000000000000,99999894496431620000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000035746000000000004,319999999999999900000000000000000000,100000000003589070000000000000000000000,100000103382472500000000000000000,99999894136349800000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000035868000000000004,319999999999999900000000000000000000,99999998159987420000000000000000000000,100000103734112000000000000000000,99999893776270730000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000035990000000000004,319999999999999900000000000000000000,100000000003610600000000000000000000000,100000104085754610000000000000000,99999893416188900000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000036112000000000005,319999999999999900000000000000000000,99999998160013140000000000000000000000,100000104437394120000000000000000,99999893056109840000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000036234000000000005,319999999999999900000000000000000000,100000000003636280000000000000000000000,100000104789036730000000000000000,99999892696028010000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000036356000000000005,319999999999999900000000000000000000,99999998160037110000000000000000000000,100000105140676240000000000000000,99999892335948950000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000036478000000000005,319999999999999900000000000000000000,100000000003660250000000000000000000000,100000105492318850000000000000000,99999891975867130000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000036600000000000005,319999999999999900000000000000000000,99999998160062790000000000000000000000,100000105843958360000000000000000,99999891615788060000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000036722000000000006,319999999999999900000000000000000000,100000000003686160000000000000000000000,100000106195600970000000000000000,99999891255706240000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000036844000000000006,319999999999999900000000000000000000,99999998160084500000000000000000000000,100000106547240480000000000000000,99999890895627180000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000036966000000000006,319999999999999900000000000000000000,100000000003707640000000000000000000000,100000106898883080000000000000000,99999890535545350000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000037088,319999999999999900000000000000000000,99999998160110180000000000000000000000,100000107250522600000000000000000,99999890175466290000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000003721,319999999999999900000000000000000000,100000000003733300000000000000000000000,100000107602165200000000000000000,99999889815384460000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000037332,319999999999999900000000000000000000,99999998160134190000000000000000000000,100000107953804710000000000000000,99999889455305400000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000037454,319999999999999900000000000000000000,100000000003757320000000000000000000000,100000108305447320000000000000000,99999889095223570000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000037576,319999999999999900000000000000000000,99999998160159860000000000000000000000,100000108657086830000000000000000,99999888735144510000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000037698,319999999999999900000000000000000000,100000000003783000000000000000000000000,100000109008729440000000000000000,99999888375062680000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000003782,319999999999999900000000000000000000,99999998160181340000000000000000000000,100000109360368950000000000000000,99999888014983620000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000037942,319999999999999900000000000000000000,100000000003808680000000000000000000000,100000109712011550000000000000000,99999887654901800000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000038064,319999999999999900000000000000000000,99999998160208060000000000000000000000,100000110063651060000000000000000,99999887294822730000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000038186,319999999999999900000000000000000000,100000000003832630000000000000000000000,100000110415293670000000000000000,99999886934740900000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000038308,319999999999999900000000000000000000,99999998160232020000000000000000000000,100000110766933180000000000000000,99999886574661840000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000003843,319999999999999900000000000000000000,100000000003858300000000000000000000000,100000111118575790000000000000000,99999886214580020000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000038552,319999999999999900000000000000000000,99999998160257670000000000000000000000,100000111470215300000000000000000,99999885854500960000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000038674,319999999999999900000000000000000000,100000000003879840000000000000000000000,100000111821857900000000000000000,99999885494419130000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000038796,319999999999999900000000000000000000,99999998160279200000000000000000000000,100000112173497420000000000000000,99999885134340070000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000038918000000000003,319999999999999900000000000000000000,100000000003905500000000000000000000000,100000112525140030000000000000000,99999884774258240000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000039040000000000003,319999999999999900000000000000000000,99999998160304900000000000000000000000,100000112876779540000000000000000,99999884414179180000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000039162000000000003,319999999999999900000000000000000000,100000000003929460000000000000000000000,100000113228422140000000000000000,99999884054097350000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000039284000000000004,319999999999999900000000000000000000,99999998160329090000000000000000000000,100000113580061650000000000000000,99999883694018290000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000039406000000000004,319999999999999900000000000000000000,100000000003955400000000000000000000000,100000113931704260000000000000000,99999883333936460000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000039528000000000004,319999999999999900000000000000000000,99999998160354760000000000000000000000,100000114283343770000000000000000,99999882973857400000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000039650000000000004,319999999999999900000000000000000000,100000000003976870000000000000000000000,100000114634986380000000000000000,99999882613775570000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000039772000000000004,319999999999999900000000000000000000,99999998160376240000000000000000000000,100000114986625890000000000000000,99999882253696510000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000039894000000000005,319999999999999900000000000000000000,100000000004002580000000000000000000000,100000115338268500000000000000000,99999881893614680000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000040016000000000005,319999999999999900000000000000000000,99999998160401960000000000000000000000,100000115689908000000000000000000,99999881533535620000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000040138000000000005,319999999999999900000000000000000000,100000000004026530000000000000000000000,100000116041550610000000000000000,99999881173453800000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000040260000000000005,319999999999999900000000000000000000,99999998160425940000000000000000000000,100000116393190120000000000000000,99999880813374740000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000040382000000000005,319999999999999900000000000000000000,100000000004052220000000000000000000000,100000116744832730000000000000000,99999880453292900000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000040504000000000006,319999999999999900000000000000000000,99999998160451590000000000000000000000,100000117096472240000000000000000,99999880093213850000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000040626000000000006,319999999999999900000000000000000000,100000000004074740000000000000000000000,100000117448114850000000000000000,99999879733132020000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000040748000000000006,319999999999999900000000000000000000,99999998160477280000000000000000000000,100000117799754360000000000000000,99999879373052960000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000040870000000000006,319999999999999900000000000000000000,100000000004100430000000000000000000000,100000118151396970000000000000000,99999879012971130000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000040992000000000006,319999999999999900000000000000000000,99999998160501250000000000000000000000,100000118503036480000000000000000,99999878652892070000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000041114,319999999999999900000000000000000000,100000000004124380000000000000000000000,100000118854679090000000000000000,99999878292810240000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000041236,319999999999999900000000000000000000,99999998160526970000000000000000000000,100000119206318600000000000000000,99999877932731180000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000041358,319999999999999900000000000000000000,100000000004150090000000000000000000000,100000119557961200000000000000000,99999877572649350000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000004148,319999999999999900000000000000000000,99999998160548430000000000000000000000,100000119909600710000000000000000,99999877212570300000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000041602,319999999999999900000000000000000000,100000000004171570000000000000000000000,100000120261243320000000000000000,99999876852488460000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000041724,319999999999999900000000000000000000,99999998160574120000000000000000000000,100000120612882830000000000000000,99999876492409400000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000041846,319999999999999900000000000000000000,100000000004197500000000000000000000000,100000120964525440000000000000000,99999876132327580000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000041968,319999999999999900000000000000000000,99999998160598320000000000000000000000,100000121316164950000000000000000,99999875772248510000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000004209,319999999999999900000000000000000000,100000000004221450000000000000000000000,100000121667807560000000000000000,99999875412166690000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000042212,319999999999999900000000000000000000,99999998160624010000000000000000000000,100000122019447070000000000000000,99999875052087630000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000042334,319999999999999900000000000000000000,100000000004247120000000000000000000000,100000122371089680000000000000000,99999874692005800000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000042456,319999999999999900000000000000000000,99999998160645470000000000000000000000,100000122722729180000000000000000,99999874331926740000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000042578,319999999999999900000000000000000000,100000000004268660000000000000000000000,100000123074371800000000000000000,99999873971844910000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000042700000000000003,319999999999999900000000000000000000,99999998160671200000000000000000000000,100000123426011300000000000000000,99999873611765850000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000042822000000000003,319999999999999900000000000000000000,100000000004294330000000000000000000000,100000123777653910000000000000000,99999873251684020000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000042944000000000004,319999999999999900000000000000000000,99999998160695150000000000000000000000,100000124129293420000000000000000,99999872891604960000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000043066000000000004,319999999999999900000000000000000000,100000000004318280000000000000000000000,100000124480936030000000000000000,99999872531523130000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000043188000000000004,319999999999999900000000000000000000,99999998160721880000000000000000000000,100000124832575540000000000000000,99999872171444070000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000043310000000000004,319999999999999900000000000000000000,100000000004343970000000000000000000000,100000125184218150000000000000000,99999871811362240000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000043432000000000004,319999999999999900000000000000000000,99999998160743330000000000000000000000,100000125535857660000000000000000,99999871451283180000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000043554000000000005,319999999999999900000000000000000000,100000000004369640000000000000000000000,100000125887500260000000000000000,99999871091201360000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000043676000000000005,319999999999999900000000000000000000,99999998160769020000000000000000000000,100000126239139770000000000000000,99999870731122300000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000043798000000000005,319999999999999900000000000000000000,100000000004393670000000000000000000000,100000126590782380000000000000000,99999870371040470000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000043920000000000005,319999999999999900000000000000000000,99999998160793030000000000000000000000,100000126942421900000000000000000,99999870010961400000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000044042000000000005,319999999999999900000000000000000000,100000000004419320000000000000000000000,100000127294064500000000000000000,99999869650879580000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000044164000000000006,319999999999999900000000000000000000,99999998160818700000000000000000000000,100000127645704010000000000000000,99999869290800520000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000044286000000000006,319999999999999900000000000000000000,100000000004440800000000000000000000000,100000127997346620000000000000000,99999868930718690000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000044408000000000006,319999999999999900000000000000000000,99999998160840180000000000000000000000,100000128348986130000000000000000,99999868570639630000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000044530000000000006,319999999999999900000000000000000000,100000000004466710000000000000000000000,100000128700628740000000000000000,99999868210557800000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000044652000000000006,319999999999999900000000000000000000,99999998160866100000000000000000000000,100000129052268250000000000000000,99999867850478740000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000044774000000000007,319999999999999900000000000000000000,100000000004490680000000000000000000000,100000129403910850000000000000000,99999867490396910000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000044896,319999999999999900000000000000000000,99999998160890070000000000000000000000,100000129755550360000000000000000,99999867130317850000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000045018,319999999999999900000000000000000000,100000000004516360000000000000000000000,100000130107192970000000000000000,99999866770236020000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000004514,319999999999999900000000000000000000,99999998160915800000000000000000000000,100000130458832480000000000000000,99999866410156960000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000045262,319999999999999900000000000000000000,100000000004537890000000000000000000000,100000130810475090000000000000000,99999866050075130000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000045384,319999999999999900000000000000000000,99999998160937270000000000000000000000,100000131162114600000000000000000,99999865689996070000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000045506,319999999999999900000000000000000000,100000000004563560000000000000000000000,100000131513757200000000000000000,99999865329914250000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000045628,319999999999999900000000000000000000,99999998160962920000000000000000000000,100000131865396720000000000000000,99999864969835190000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000004575,319999999999999900000000000000000000,100000000004588570000000000000000000000,100000132217039320000000000000000,99999864609753360000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000045872,319999999999999900000000000000000000,99999998160991090000000000000000000000,100000132568678830000000000000000,99999864249674300000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000045994,319999999999999900000000000000000000,100000000004614220000000000000000000000,100000132920321440000000000000000,99999863889592470000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000046116,319999999999999900000000000000000000,99999998161012590000000000000000000000,100000133271960950000000000000000,99999863529513400000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000046238,319999999999999900000000000000000000,100000000004635720000000000000000000000,100000133623603560000000000000000,99999863169431580000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000046360000000000003,319999999999999900000000000000000000,99999998161038260000000000000000000000,100000133975243070000000000000000,99999862809352520000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000046482000000000003,319999999999999900000000000000000000,100000000004661450000000000000000000000,100000134326885680000000000000000,99999862449270700000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000046604000000000004,319999999999999900000000000000000000,99999998161062260000000000000000000000,100000134678525190000000000000000,99999862089191630000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000046726000000000004,319999999999999900000000000000000000,100000000004685400000000000000000000000,100000135030167800000000000000000,99999861729109800000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000046848000000000004,319999999999999900000000000000000000,99999998161087940000000000000000000000,100000135381807300000000000000000,99999861369030740000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000046970000000000004,319999999999999900000000000000000000,100000000004711050000000000000000000000,100000135733449910000000000000000,99999861008948910000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000047092000000000004,319999999999999900000000000000000000,99999998161109680000000000000000000000,100000136085089420000000000000000,99999860648869850000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000047214000000000004,319999999999999900000000000000000000,100000000004732800000000000000000000000,100000136436732030000000000000000,99999860288788030000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000047336000000000005,319999999999999900000000000000000000,99999998161135330000000000000000000000,100000136788371540000000000000000,99999859928708960000000000000000000,0.9999998874648379,0.785877208489073
